sat,tothrs,colgpa,athlete,verbmath,hsize,hsrank,hsperc,female,while,black,hsizesq
1220,111,3.76,0,.90625,1.74,5,2.8735631,1,1,0,3.0276
750,15,1.0599999,0,.875,.1,4,40,1,1,0,.0099999998
900,58,3.2,0,.875,.1,2,20,0,0,1,.0099999998
800,46,1.8,0,1.10526,2.5599999,23,8.984375,1,0,1,6.5535998
880,17,2.3499999,0,1.04651,.1,4,40,1,1,0,.0099999998
870,14,3.5,1,.77551001,.1,2,20,1,0,1,.0099999998
910,108,3.29,0,.93616998,2.3,7,3.043478,1,1,0,5.29
880,18,2.05,0,.83332998,1.36,92,67.647057,0,1,0,1.8496
1100,49,2.97,1,.86440998,1.72,137,79.651161,0,1,0,2.9584
1180,74,2.51,0,.90323001,1.7,97,57.058819,0,1,0,2.8900001
1210,18,.55000001,0,.92062998,.1,3,30,0,1,0,.0099999998
1100,47,2.0599999,0,1.15686,.050000001,3,60,0,1,0,.0024999999
1180,17,3.29,0,.93443,2.9400001,7,2.3809519,1,1,0,8.6436005
1070,45,2.3299999,0,.72580999,3.46,86,24.85549,1,1,0,11.9716
1020,44,2.22,0,.96153998,3.46,151,43.641621,1,1,0,11.9716
1030,110,2.8699999,0,.74576002,2.55,69,27.058821,1,1,0,6.5025001
1060,64,2.8499999,0,.96296,3.4000001,130,38.235291,0,1,0,11.56
1030,18,3.27,0,.87273002,3.3699999,37,10.97923,0,1,0,11.3569
1080,96,2.71,0,1,2.47,115,46.558701,0,1,0,6.1009002
1100,38,2.02,0,1.03704,.70999998,58,81.69014,0,1,0,.50410002
1080,102,2.3,0,.83051002,2.6099999,81,31.034479,0,1,0,6.8120999
850,16,2.5599999,0,.84783,2.21,94,42.533939,1,1,0,4.8841
1040,45,2.6400001,0,.82455999,2.04,56,27.450979,0,1,0,4.1616001
1070,17,3.47,0,.84482998,3.8299999,8,2.088773,0,0,1,14.6689
850,16,1.5599999,0,1.0731699,3.55,15,4.2253518,1,0,1,12.6025
730,111,2.29,0,.92105001,2.6099999,43,16.4751,1,1,0,6.8120999
1040,50,2.72,0,.85714,.40000001,32,80,0,1,0,.16
1130,89,2.53,0,.98246002,2.0699999,2,.9661836,1,0,1,4.2849002
1200,113,3.9100001,0,.81818002,2.4000001,3,1.25,1,1,0,5.7600002
1360,52,3.78,0,.97101003,2.3699999,3,1.265823,0,1,0,5.6169
700,15,2.5999999,1,.79487002,2.3800001,102,42.85714,0,0,1,5.6644001
1120,117,3.1099999,0,.83607,.38,6,15.78947,1,1,0,.1444
700,98,2,0,.89188999,.92000002,37,40.217388,0,0,1,.84640002
960,73,2.21,0,.92000002,2.9000001,25,8.6206894,1,1,0,8.4099998
950,81,3.3199999,0,.82691997,1.61,15,9.3167706,1,1,0,2.5920999
750,74,2.4400001,1,.97368002,2.1500001,68,31.627911,0,1,0,4.6224999
990,46,3.52,0,.90385002,.1,1,10,1,0,1,.0099999998
950,79,1.86,0,.75926,2.0599999,74,35.922329,0,1,0,4.2435999
1130,71,2.1500001,0,1.0178601,1.3,12,9.2307692,1,1,0,1.6900001
980,14,2,1,.75,1.9,42,22.105261,0,1,0,3.6099999
800,15,2,0,.73913002,1.9,30,15.78947,1,1,0,3.6099999
1280,54,3.3800001,0,.72973001,2.4000001,6,2.5,1,1,0,5.7600002
1070,106,2.4000001,0,.55071998,.1,2,20,0,1,0,.0099999998
1170,53,3.47,0,.69564998,.1,3,30,0,0,0,.0099999998
970,83,2.3800001,0,.94,.1,4,40,0,1,0,.0099999998
1130,16,3.6199999,0,.79364997,2.4000001,6,2.5,1,1,0,5.7600002
860,44,2.8599999,0,.65385002,2.7,55,20.370371,0,1,0,7.29
1060,80,3.1700001,0,1,.1,2,20,1,1,0,.0099999998
1090,51,2.6400001,0,.75805998,.1,1,10,0,1,0,.0099999998
850,96,2.0699999,0,.88889003,1.34,14,10.44776,0,0,1,1.7956001
1120,18,2.27,0,1.15385,2.1500001,63,29.30233,1,1,0,4.6224999
960,16,2.9300001,0,1.08696,2.1600001,59,27.314819,1,1,0,4.6655998
1270,17,3.76,0,.89551997,3.1500001,1,.3174603,0,1,0,9.9224997
1130,126,3.1500001,0,.94827998,3.25,5,1.538462,1,0,1,10.5625
1110,120,3.1099999,0,.94736999,1.99,5,2.512563,0,1,0,3.9600999
830,15,2.46,0,.88635999,3.72,71,19.08602,1,1,0,13.8384
1150,13,2.6099999,0,.88524997,3.72,89,23.92473,0,1,0,13.8384
1210,17,2.76,0,.86154002,2.9000001,17,5.8620691,1,1,0,8.4099998
870,108,2.22,1,.74000001,3.02,67,22.185431,0,0,1,9.1204004
1010,131,2.9000001,0,.77192998,1.28,13,10.15625,0,1,0,1.6384
990,123,2.6700001,0,.73684001,1.28,8,6.25,1,1,0,1.6384
1080,92,2.28,0,1.29787,2.3399999,99,42.30769,0,1,0,5.4755998
1150,43,3.53,0,.91667002,2.51,13,5.1792831,1,1,0,6.3000998
1100,46,2.8599999,0,.86440998,.1,1,10,0,0,1,.0099999998
940,16,1.87,0,1.04348,.1,2,20,1,0,1,.0099999998
1360,52,3.98,0,.78947002,2.8299999,1,.3533569,0,1,0,8.0088997
820,46,2.52,0,.95238,.1,2,20,1,0,1,.0099999998
760,13,1.0700001,0,.85365999,.1,3,30,1,0,1,.0099999998
680,107,2.04,1,.61905003,.91000003,13,14.28571,1,0,1,.82810003
880,47,2.21,0,1.04651,1.48,36,24.32432,1,1,0,2.1903999
1170,45,2.71,0,.74627,.1,2,20,1,1,0,.0099999998
1220,42,2.76,1,.67123002,.1,3,30,0,0,0,.0099999998
1020,16,2.8699999,0,.82143003,.1,1,10,1,1,0,.0099999998
910,14,2.5,0,.71697998,.1,2,20,1,1,0,.0099999998
1090,89,3.1199999,0,1.0566,.1,2,20,1,1,0,.0099999998
990,80,3.1300001,0,1.0204099,.1,3,30,1,1,0,.0099999998
910,43,2.8599999,0,.71697998,.1,3,30,0,1,0,.0099999998
1120,17,2.1099999,0,.83607,.1,4,40,1,1,0,.0099999998
1090,35,1.8,0,.91228002,.1,3,30,0,1,0,.0099999998
1090,10,3,0,.98181999,.1,1,10,1,1,0,.0099999998
880,104,2.23,0,.72548997,.1,4,40,1,1,0,.0099999998
1060,17,3.6400001,0,.82758999,.1,2,20,0,1,0,.0099999998
930,78,3.28,0,.89796001,.1,3,30,1,1,0,.0099999998
730,43,3.0899999,0,.87178999,.1,1,10,1,1,0,.0099999998
970,48,3.3099999,0,.90196002,.1,1,10,1,1,0,.0099999998
900,49,1.83,0,.83673,.1,4,40,1,1,0,.0099999998
1120,17,3.76,0,.67163998,.1,1,10,0,1,0,.0099999998
1000,16,1.37,0,.75439,2.75,92,33.45454,1,1,0,7.5625
1130,14,2.78,0,.91525,2.75,108,39.272732,1,1,0,7.5625
860,49,3.46,0,.95455003,2.6500001,30,11.32076,1,1,0,7.0225
830,15,2.2,0,.84443998,2.75,146,53.090912,1,1,0,7.5625
910,79,2.25,0,.75,2.6099999,116,44.444439,1,1,0,6.8120999
1050,69,2.6500001,0,1.05882,2.6099999,50,19.157089,1,1,0,6.8120999
930,15,2.0599999,0,.78846002,2.75,117,42.54546,1,1,0,7.5625
1050,117,3.3399999,0,.59091002,2.3199999,34,14.65517,1,1,0,5.3824
1240,88,3.8599999,0,.82353002,2.4200001,3,1.239669,1,1,0,5.8564
1230,107,2.97,0,.95238,1.03,6,5.825243,0,1,0,1.0609
830,89,1.92,1,.72917002,4.5700002,279,61.050331,0,1,0,20.884899
950,48,1.9299999,0,.97917002,5.1500001,181,35.14563,0,1,0,26.522499
1200,113,2.3299999,0,1.1428601,3,53,17.66667,1,1,0,9
1180,12,3.5799999,0,1.0701801,4.25,28,6.5882349,1,1,0,18.0625
1200,52,3.51,0,1.06897,.37,2,5.405406,0,1,0,.13689999
1010,70,1.8099999,0,.94230998,1.86,47,25.26882,1,1,0,3.4596
1160,91,3.4200001,0,1.03509,1.99,17,8.5427132,1,1,0,3.9600999
1070,21,2.6600001,0,.98148,.13,3,23.07692,1,1,0,.016899999
820,117,2.47,1,.78261,.98000002,16,16.32653,0,1,0,.96039999
1000,82,2.4200001,0,.69492,.36000001,17,47.222221,0,1,0,.1296
1120,15,2.73,0,.86667001,1.64,27,16.463421,0,1,0,2.6896
740,14,2.0699999,1,1.05556,.61000001,8,13.11475,0,1,0,.3721
670,82,1.89,1,.81081003,.75999999,58,76.315788,0,0,1,.5776
980,38,2.3099999,0,.92157,4.5,67,14.88889,0,1,0,20.25
1130,81,2.8199999,0,.85246003,.12,3,25,1,1,0,.0144
1240,80,3.45,0,.85075003,2.29,11,4.803493,0,1,0,5.2441001
720,51,2.23,1,.56522,.1,7,70,0,0,0,.0099999998
690,51,1.72,1,.91667002,2.1400001,86,40.18692,0,0,1,4.5795999
1210,121,3.0899999,0,.89063001,.1,1,10,1,1,0,.0099999998
1120,15,2.3299999,0,1.15385,3.3,20,6.060606,1,1,0,10.89
1020,16,2.1800001,0,.96153998,1.84,12,6.521739,1,1,0,3.3856001
1040,15,2.8,0,.65078998,3.2,41,12.8125,0,1,0,10.24
1080,14,3.1400001,0,.74194002,3.73,73,19.571039,1,1,0,13.9129
1080,16,3.25,0,.86207002,3.73,48,12.86863,0,1,0,13.9129
1130,120,2.99,0,.91525,3.47,2,.57636893,0,1,0,12.0409
1120,19,2.6800001,0,.80645001,3.3800001,77,22.781059,1,1,0,11.4244
1120,17,3.1700001,0,.80645001,3.3800001,71,21.00592,1,1,0,11.4244
1190,119,3.78,0,.75,2.6900001,1,.3717472,0,0,1,7.2361002
1010,73,1.9,0,.71186,.68000001,25,36.764709,1,1,0,.46239999
1210,91,2.71,0,.75362003,5.5599999,159,28.59712,0,1,0,30.913601
1020,44,2,1,.61905003,6.9699998,463,66.427544,0,1,0,48.580898
1060,48,3.2,0,.68254,6.9699998,70,10.04304,1,1,0,48.580898
790,16,2.1800001,0,.75555998,8.1499996,258,31.656441,1,1,0,66.422501
1220,46,3.9300001,0,1.03333,6.9699998,3,.43041611,1,1,0,48.580898
850,52,1.86,0,.84783,6.9699998,257,36.872311,0,1,0,48.580898
900,47,2.51,0,.875,6.9699998,106,15.20803,1,1,0,48.580898
1020,14,2.5,0,.88889003,6.0999999,207,33.934429,1,1,0,37.209999
1090,95,2.8599999,1,.70313001,4.7199998,67,14.19491,0,1,0,22.2784
1130,14,3.4200001,0,1.13208,6.1399999,123,20.03257,1,1,0,37.6996
1130,43,2.76,0,.71212,2.6900001,40,14.86989,0,1,0,7.2361002
910,46,3.28,0,.89582998,2.6900001,51,18.95911,1,1,0,7.2361002
1040,78,2.5,0,.82455999,2.0999999,24,11.42857,1,1,0,4.4099998
1160,15,3.73,0,.84127003,4.9400001,2,.40485829,0,1,0,24.403601
1030,16,2.5,0,1.01961,4.6300001,109,23.54212,0,1,0,21.436899
1040,43,2.3900001,0,.82455999,4.1399999,61,14.7343,1,1,0,17.139601
1070,16,2.6800001,0,.87718999,4.6300001,67,14.47084,1,1,0,21.436899
1010,17,2.8800001,0,1.02,4.6300001,68,14.68682,0,1,0,21.436899
750,16,2.75,0,.78570998,2.25,48,21.33333,0,1,0,5.0625
950,44,2.6800001,0,1.2093,.44,11,25,1,1,0,.1936
750,52,1.88,1,.66667002,4.1199999,178,43.20388,0,1,0,16.9744
1060,48,3.4300001,0,.92727,.87,16,18.3908,1,1,0,.75690001
990,12,.25,0,.94117999,4.75,142,29.894739,1,1,0,22.5625
1360,84,3.95,0,.83784002,4.1100001,13,3.163017,0,1,0,16.892099
1080,17,1.8200001,0,.83051002,3.8599999,33,8.5492229,1,1,0,14.8996
890,13,2.46,0,.85417002,3.8599999,139,36.010361,1,1,0,14.8996
1180,113,2.0999999,0,.81537998,3.5599999,34,9.5505619,0,1,0,12.6736
1120,13,2.23,0,.83607,1.37,20,14.59854,1,1,0,1.8769
990,133,2.96,0,.80000001,1.1799999,23,19.491529,0,1,0,1.3924
1100,51,2.0699999,0,.54930001,.1,2,20,0,1,0,.0099999998
1150,17,3.4100001,0,.85483998,4,11,2.75,0,1,0,16
970,71,1.98,1,.86537999,.1,4,40,0,1,0,.0099999998
950,76,2.71,0,.86274999,3.5,54,15.42857,1,1,0,12.25
960,17,2.52,0,.81132001,.1,6,60,0,1,0,.0099999998
1220,18,3.22,0,.76811999,4,3,.75,1,1,0,16
930,44,2.1300001,0,.78846002,.94999999,24,25.263161,0,1,0,.90249997
1350,17,3.6400001,0,.875,.91000003,13,14.28571,0,1,0,.82810003
1280,109,3.48,0,.82857001,.91000003,4,4.3956051,0,1,0,.82810003
1020,18,2.6600001,0,1.04,.75,29,38.666672,0,1,0,.5625
940,17,2.5799999,0,1.08889,1.01,1,.99009901,1,0,1,1.0201
1160,15,3.1300001,0,.8125,5.1900001,30,5.7803469,0,1,0,26.9361
1020,108,3.24,1,.67212999,4.5,39,8.666667,1,1,0,20.25
850,18,2,0,.66667002,5.1599998,132,25.5814,1,1,0,26.625601
1260,83,2.5,0,.88059998,4,157,39.25,0,1,0,16
890,14,1.14,0,.89362001,5.1599998,321,62.209301,1,1,0,26.625601
940,19,1.63,0,.77358001,5.1900001,135,26.01156,1,1,0,26.9361
1160,79,3.0599999,0,.84127003,4,60,15,0,1,0,16
1040,45,2.26,0,.82455999,4.3000002,186,43.25581,0,1,0,18.49
1010,114,2.8800001,0,.98039001,4.3299999,60,13.85681,1,1,0,18.748899
1070,16,2.8699999,0,.91070998,5.1900001,36,6.9364161,1,1,0,26.9361
1160,74,3.1199999,0,1,2.53,44,17.3913,1,1,0,6.4008999
1040,20,2.75,0,.85714,1.34,2,1.492537,1,0,1,1.7956001
1060,17,3.1700001,0,.73769999,.1,2,20,1,1,0,.0099999998
900,15,2.73,1,1.09302,.1,5,50,0,1,0,.0099999998
910,17,1.64,0,.78430998,.1,4,40,1,1,0,.0099999998
1130,48,3.4100001,0,1.09259,.1,2,20,1,1,0,.0099999998
1000,13,2.76,0,.81818002,1.02,12,11.76471,1,1,0,1.0404
890,14,2.4200001,0,.77999997,.1,4,40,1,1,0,.0099999998
1030,13,1.6900001,0,.80702001,2.04,12,5.8823528,1,1,0,4.1616001
1190,115,3.26,0,.83077002,.1,1,10,1,1,0,.0099999998
1150,55,3.1600001,0,.94915003,4.5,9,2,0,1,0,20.25
1290,15,3.53,0,.86957002,3.75,2,.53333342,0,1,0,14.0625
1180,117,3.48,0,.84375,1.42,6,4.2253518,0,1,0,2.0164001
1220,44,2.0599999,0,1,4.23,64,15.13002,0,1,0,17.8929
1100,17,2.1700001,0,.83332998,.41999999,3,7.1428571,0,0,1,.17640001
1030,115,2.54,0,.90741003,1.5,25,16.66667,1,1,0,2.25
960,15,3.1300001,0,1,.31999999,3,9.375,1,1,0,.1024
1080,16,3.4300001,0,.89473999,2.1099999,39,18.48341,1,1,0,4.4520998
980,45,1.97,1,.71929997,5.6799998,384,67.605637,0,1,0,32.262402
880,15,1.6,0,.83332998,6.2399998,80,12.82051,1,1,0,38.937599
1090,47,2.8,0,.87931001,4.1199999,34,8.2524271,0,1,0,16.9744
800,23,2.0799999,0,.70213002,6.48,307,47.376541,1,1,0,41.990398
960,83,1.8,0,1.04255,5.0799999,91,17.913389,0,1,0,25.8064
1100,45,2.8599999,0,.71875,7.0300002,346,49.21764,0,1,0,49.420898
870,49,2.71,0,.77551001,1.27,35,27.559059,1,1,0,1.6129
960,73,2.1199999,0,1,5.1100001,84,16.43836,0,1,0,26.112101
870,49,2.4400001,1,.77551001,2.27,27,11.89427,1,1,0,5.1529002
1140,45,2.46,0,.67646998,3.5,143,40.85714,0,1,0,12.25
1170,59,2.8299999,0,.56,4.3499999,123,28.27586,0,1,0,18.922501
1140,14,3,0,.65217,5.2199998,41,7.8544059,0,1,0,27.2484
1210,14,3.5699999,0,.63514,.52999997,5,9.4339619,0,1,0,.2809
1020,51,3.8800001,0,.85455,1.5,21,14,1,1,0,2.25
1050,43,2.3,0,1.05882,4.71,130,27.600849,1,1,0,22.184099
1130,48,2.8099999,0,.82257998,4.71,63,13.3758,0,1,0,22.184099
1160,15,2.5999999,0,.90164,4.1399999,52,12.56039,0,1,0,17.139601
1070,45,3.2,0,.75410002,3.96,71,17.929291,0,1,0,15.6816
1020,103,2.3900001,0,.85455,5.0500002,183,36.237629,0,1,0,25.502501
940,48,2.47,0,.84314001,3.4200001,24,7.0175438,0,1,0,11.6964
950,41,1.97,0,.82691997,3.74,87,23.26203,0,1,0,13.9876
910,17,2.52,0,.97825998,1.37,44,32.116791,1,1,0,1.8769
1240,81,2.96,0,.77143002,4.1199999,18,4.3689318,1,1,0,16.9744
970,15,3.2,0,.90196002,2.23,43,19.282511,0,1,0,4.9728999
1140,15,2.53,0,.83871001,1.71,83,48.53801,1,1,0,2.9240999
940,17,1.64,0,.80769002,3.3299999,53,15.91592,1,1,0,11.0889
940,73,2.79,0,.74074,3.8299999,53,13.83812,0,1,0,14.6689
790,87,2.71,1,1.39394,6.77,96,14.18021,1,1,0,45.832901
1190,50,3.3399999,0,.69999999,3.52,23,6.534091,0,1,0,12.3904
1010,41,2.97,1,.74137998,2.6600001,10,3.759398,1,1,0,7.0756001
1020,41,2.95,0,.75862002,4.6599998,23,4.9356222,1,1,0,21.715599
1050,76,2.5999999,1,1.1,1.62,22,13.58025,1,1,0,2.6243999
1270,16,2.8699999,0,.73973,2.21,11,4.977376,0,1,0,4.8841
860,75,2.76,1,.72000003,1.13,29,25.663719,1,1,0,1.2769001
1140,38,3.52,1,.96552002,4.54,36,7.9295149,0,1,0,20.611601
1310,72,3.48,0,1.04688,.51999998,1,1.923077,0,0,0,.27039999
940,86,2.4100001,0,.95832998,2.21,45,20.36199,0,1,0,4.8841
1110,87,2.74,0,.91378999,5.04,131,25.99206,1,1,0,25.4016
970,99,2.9000001,0,.90196002,4.0100002,75,18.703239,0,1,0,16.080099
1140,16,3.1800001,0,.83871001,4.9899998,28,5.6112218,1,1,0,24.900101
970,42,2.28,0,.97959,1.42,39,27.46479,0,1,0,2.0164001
840,47,2.4000001,0,.90908998,1.42,57,40.14085,1,1,0,2.0164001
1150,17,3.1700001,0,1.01754,.47,12,25.531919,0,1,0,.2209
1020,42,2.1099999,0,.82143003,3.9000001,83,21.282049,0,1,0,15.21
1210,17,3.3499999,0,.86154002,3.8299999,75,19.582239,1,1,0,14.6689
900,43,2.74,0,.73076999,2.6800001,38,14.1791,0,1,0,7.1824002
850,15,2.5999999,1,.84783,2.5599999,39,15.23438,0,1,0,6.5535998
1320,54,2.8699999,0,.94117999,.1,2,20,1,1,0,.0099999998
1010,15,2.4000001,0,1.19565,3.4000001,88,25.882351,1,1,0,11.56
920,42,2.1099999,0,.87755001,2.9000001,113,38.965519,1,1,0,8.4099998
1330,16,4,0,.79729998,2.1800001,6,2.7522941,0,1,0,4.7523999
880,52,2.78,0,.83332998,.25999999,4,15.38461,0,1,0,.067599997
1160,95,2.9400001,0,1.27451,.93000001,12,12.90323,1,1,0,.86489999
1090,50,2.7,0,.67692,2.1500001,7,3.2558141,0,1,0,4.6224999
1030,12,1.41,0,.83929002,.1,4,40,0,1,0,.0099999998
1150,52,2.51,0,.85483998,.94,13,13.82979,1,1,0,.8836
1020,16,3.1800001,0,.75862002,1.48,30,20.270269,0,1,0,2.1903999
1030,45,1.97,0,.74576002,1.2,68,56.666672,0,1,0,1.4400001
1380,55,3.8,0,.89041001,1.23,1,.81300813,0,1,0,1.5129
1240,84,3.4400001,0,.74647999,1.97,3,1.522843,0,1,0,3.8808999
1320,18,4,0,1.1639301,2.6099999,10,3.831418,1,1,0,6.8120999
990,16,2.5,0,.86791998,3.8499999,93,24.15584,1,1,0,14.8225
940,50,2.72,0,.95832998,3.8900001,33,8.4832907,1,1,0,15.1321
980,45,2.53,0,1.04167,3.21,108,33.644859,0,1,0,10.3041
1120,51,3.29,0,1.15385,3.21,31,9.657321,1,1,0,10.3041
970,44,3.02,0,.97959,1.25,36,28.799999,1,1,0,1.5625
1010,52,2.78,0,1.10417,1.25,47,37.599998,1,1,0,1.5625
1120,46,2.0599999,0,1.11321,1.25,87,69.599998,0,1,0,1.5625
1110,86,2.72,0,.81967002,.60000002,12,20,0,1,0,.36000001
1430,78,3.55,1,.83332998,2.8499999,14,4.912281,0,1,0,8.1225004
900,20,2,0,1.19512,2.5,10,4,1,1,0,6.25
1230,50,2.8399999,0,.89231002,2.95,43,14.57627,0,1,0,8.7025003
1240,41,2.3599999,0,.87879002,1.3,49,37.69231,1,1,0,1.6900001
1090,50,3.8800001,0,.98181999,3.2,6,1.875,0,0,0,10.24
820,103,2.3099999,1,.78261,.050000001,2,40,1,1,0,.0024999999
1000,12,2.25,0,.5625,2.51,93,37.051788,0,1,0,6.3000998
1050,47,3.21,0,.81033999,.1,5,50,1,1,0,.0099999998
1090,118,2.5899999,0,.98181999,2.3599999,57,24.15254,1,1,0,5.5696001
1100,78,3.2,0,.86440998,2.25,112,49.777779,0,1,0,5.0625
860,80,2.53,0,.95455003,6.5500002,100,15.26718,1,1,0,42.9025
1320,99,2.6700001,0,.94117999,4.2800002,171,39.95327,0,1,0,18.318399
1190,134,2.4400001,0,.98333001,.1,4,40,1,1,0,.0099999998
1010,14,2.6400001,0,.94230998,.1,4,40,1,1,0,.0099999998
1090,52,2.4200001,0,1.09615,1.72,8,4.6511631,1,1,0,2.9584
940,15,3,0,1.04348,1.8,52,28.888889,1,1,0,3.24
990,41,2.95,0,1.0204099,6.25,19,3.04,1,1,0,39.0625
1180,16,3.25,0,1,6,25,4.166667,1,0,0,36
1210,41,2.6800001,0,1.32692,3.6500001,90,24.65753,0,1,0,13.3225
1250,82,2.73,0,.89393997,3.3699999,56,16.61721,0,1,0,11.3569
950,48,1.29,0,.97917002,3.28,29,8.8414631,0,1,0,10.7584
1010,80,2.8,0,1.02,3.27,66,20.183491,1,1,0,10.6929
1060,14,2,0,.79661,2.5999999,45,17.30769,1,1,0,6.7600002
1000,14,1.64,0,.75439,2.5999999,68,26.153851,0,1,0,6.7600002
1030,83,3.95,0,.74576002,1.05,6,5.7142859,1,1,0,1.1025
810,18,2.4400001,0,.97561002,2.79,23,8.2437277,1,1,0,7.7841001
1160,13,3.76,0,.75757998,2.79,6,2.150538,0,1,0,7.7841001
980,12,2.4100001,0,.81480998,.22,13,59.090912,0,1,0,.0484
1000,42,2.76,0,.63933998,2.76,70,25.36232,0,1,0,7.6176
1170,18,3.6600001,0,.88709998,2.52,10,3.9682541,1,1,0,6.3504
1190,84,3.21,0,.98333001,2.6500001,20,7.5471702,1,1,0,7.0225
1180,15,3.3299999,0,.66197002,3.0799999,59,19.15584,1,1,0,9.4863997
1190,76,2.71,0,1.08772,2.6099999,46,17.624519,1,1,0,6.8120999
780,100,2.8199999,0,1,2.49,55,22.08835,0,1,0,6.2000999
1010,17,3.4100001,0,.74137998,1.29,11,8.527132,0,0,1,1.6641001
850,36,1.77,1,.84783,3.5799999,135,37.709499,0,1,0,12.8164
1240,49,3.6099999,0,.82353002,3.5799999,1,.2793296,1,1,0,12.8164
1060,53,1.77,1,.79661,2.99,149,49.832779,0,1,0,8.9400997
1180,116,2.55,0,1,4.0100002,158,39.401501,0,1,0,16.080099
830,47,2.7,0,1.24324,3.9300001,134,34.096691,1,1,0,15.4449
1070,16,2.3099999,0,.94545001,4.1599998,120,28.846149,0,1,0,17.305599
1090,107,2.02,0,.94643003,5.9499998,319,53.613449,0,1,0,35.4025
1000,14,2.9200001,0,.92308003,1.39,44,31.65468,1,1,0,1.9321001
860,76,2.75,0,.72000003,.47999999,2,4.166667,1,1,0,.2304
1000,50,2.1800001,0,.61290002,2.49,28,11.24498,1,1,0,6.2000999
1150,76,2.3599999,0,1.3,2.6900001,99,36.802971,0,1,0,7.2361002
1150,52,3.53,0,.91667002,2.77,43,15.52347,0,1,0,7.6729002
1230,48,3.8699999,0,.86364001,1.96,6,3.061224,0,1,0,3.8415999
1120,45,2.5699999,0,.80645001,3.3599999,23,6.8452382,0,1,0,11.2896
870,11,1.36,0,.89130002,3.6199999,105,29.005529,0,0,1,13.1044
1190,17,2.1099999,0,.69999999,1.3200001,34,25.75758,1,1,0,1.7424001
1060,12,3.5,0,1,1.3200001,58,43.939388,1,1,0,1.7424001
1050,17,2.5799999,0,.875,3.8199999,9,2.3560209,1,1,0,14.5924
930,42,3.4000001,0,.89796001,3.4400001,21,6.104651,1,1,0,11.8336
1030,86,2.79,0,.63492,3.8,9,2.3684211,0,0,0,14.44
970,81,2.7,0,.86537999,.1,2,20,1,1,0,.0099999998
1150,54,2.8800001,0,.85483998,4.8499999,70,14.43299,0,1,0,23.522499
1020,14,2.4200001,0,1,4.8000002,167,34.791672,1,1,0,23.040001
1170,52,3.4200001,0,.82813001,4.8499999,22,4.5360818,1,1,0,23.522499
1000,16,3.0599999,0,.88678998,4.8000002,149,31.04167,1,1,0,23.040001
1140,54,3.29,0,.75384998,.1,7,70,0,0,0,.0099999998
1070,109,2.5599999,0,.87718999,3.04,19,6.25,1,1,0,9.2416
940,47,1.97,0,1.13636,4.1999998,140,33.333328,1,0,0,17.639999
1040,110,2.48,0,.73333001,4.1999998,84,20,0,1,0,17.639999
1100,45,2.4400001,0,.92982,2.9200001,33,11.30137,0,1,0,8.5263996
1070,43,2.74,0,1.09804,.92000002,18,19.56522,1,1,0,.84640002
1150,107,2.8299999,0,.94915003,5.6599998,147,25.971729,0,1,0,32.035599
1030,45,2.6600001,0,.80702001,5.73,312,54.45026,1,1,0,32.832901
1410,17,4,0,.88,4.1999998,36,8.5714283,0,1,0,17.639999
1040,105,2.8499999,0,.85714,2.54,120,47.244091,0,1,0,6.4516001
900,81,2.5,0,.95652002,2.3399999,69,29.487181,1,1,0,5.4755998
1000,119,2.99,0,1,2.96,97,32.770271,1,1,0,8.7615995
1140,50,2.8,0,.83871001,3.2,100,31.25,0,1,0,10.24
1130,112,2.6500001,0,.76563001,3.9200001,156,39.795921,0,1,0,15.3664
1130,17,2.8199999,0,.85246003,4.46,154,34.529148,1,1,0,19.8916
1220,49,2.8099999,0,1,4.6100001,278,60.303692,0,1,0,21.2521
1110,16,3.3699999,0,.98214,4.5100002,102,22.616409,0,1,0,20.340099
1170,66,2.72,0,.98304999,2.8,9,3.2142861,1,1,0,7.8400002
1270,45,3.46,0,.84057999,4.6300001,79,17.062639,1,1,0,21.436899
850,123,3.26,0,.93181998,4.6399999,130,28.017241,1,1,0,21.5296
1040,78,2.9400001,0,.92593002,4.6399999,122,26.2931,1,1,0,21.5296
1140,49,2.75,0,.70148998,.81,35,43.209881,1,1,0,.65609998
980,50,2.26,0,.84906,2.2,20,9.090909,1,1,0,4.8400002
1220,15,4,0,.93651003,3.53,33,9.3484421,1,1,0,12.4609
1150,20,3.4000001,0,.91667002,3.53,22,6.232295,0,1,0,12.4609
890,44,2.9000001,0,.97777998,4.29,78,18.18182,0,1,0,18.4041
1030,115,2.6500001,0,.74576002,4.1900001,142,33.890209,0,1,0,17.556101
1180,74,3.21,0,1.31373,4.21,58,13.77672,1,1,0,17.7241
1030,85,3.1199999,0,.77586001,4.21,59,14.01425,1,1,0,17.7241
940,48,2.47,0,.67856997,4.29,134,31.23543,1,1,0,18.4041
1120,112,3.0699999,0,1.11321,.75,46,61.333328,1,1,0,.5625
970,13,1.76,0,.67241001,.1,8,80,1,1,0,.0099999998
1090,18,3.4400001,0,.98181999,3.46,55,15.89595,0,1,0,11.9716
940,14,3,0,.70908999,2.7,6,2.2222221,1,1,0,7.29
980,43,2.5999999,0,.88462001,2.8599999,68,23.77622,1,1,0,8.1795998
1120,17,3.5799999,0,.86667001,5.0999999,131,25.68627,1,1,0,26.01
1110,17,3,0,.63235003,5.04,173,34.325401,0,1,0,25.4016
1080,42,2.0699999,0,.89473999,4.7600002,275,57.773109,0,1,0,22.6576
